203,85.6
204,89.5
205,86.3
206,88.8
207,89.7
208,94.4
209,87.1
210,85.3
211,92.6
212,89.3
213,73.1
214,101.6
215,92.6
216,91.9
217,96.0
218,87.6
219,89.0
220,91.9
221,88.7
222,89.7
223,95.6
224,90.7
225,95.7
226,89.9
227,86.8
228,87.2
229,86.6
230,86.2
231,87.8
232,84.5
233,83.4
234,92.2
235,94.7
236,100.3
237,97.3
238,100.6
239,97.1
240,89.9
241,94.0
242,99.1
243,87.9
244,97.5
245,103.3
246,90.9
247,91.7
248,91.9
249,94.2
250,94.5
251,89.5
252,93.0
253,98.7
254,95.7
255,98.8
256,86.1
257,85.0
258,90.6
259,84.0
260,91.7
261,90.7
262,93.3
263,77.8
264,85.9
265,91.8
266,86.4
267,67.9
268,81.6
269,88.2
270,86.2
271,94.1
272,89.0
273,88.7
274,93.4
275,85.1
276,95.8
277,91.5
278,91.7
279,97.5
280,98.3
281,80.0
282,88.1
283,96.6
284,93.4
285,90.4
286,88.1
287,90.0
288,88.4
289,92.3
290,98.6
291,102.3
292,97.8
293,96.6
294,85.2
295,93.8
296,87.1
297,98.2
298,95.0
299,93.1
300,102.8
301,90.5
302,93.9
303,91.6
304,88.8
305,93.4
306,96.2
307,89.6
308,73.4
309,91.2
310,90.3
311,93.7
312,78.5
313,94.7
314,90.5
315,81.9
316,85.8
317,98.8
318,87.0
319,28.7
320,93.4
321,92.3
322,91.1
323,94.2
324,92.4
325,69.3
326,96.8
327,87.9
328,88.8
329,88.8
330,98.6
331,94.5
332,83.1
333,90.6
334,89.4
335,89.9
336,88.8
337,96.1
338,91.0
339,92.6
340,89.1
341,87.5
342,90.1
343,93.0
344,96.9
345,93.9
346,91.5
347,89.6
348,93.6
349,80.6
350,91.6
351,97.0
352,92.8
353,96.1
354,96.5
355,100.1
356,95.7
357,96.9
358,92.5
359,90.0
360,74.4
361,95.5
362,87.3
363,74.5
364,93.7
365,103.1
366,88.6
367,97.3
368,90.0
369,98.6
370,100.1
371,93.2
372,90.1
373,100.2
374,96.5
375,77.4
376,93.2
377,97.3
378,93.6
379,107.7
380,92.6
381,97.4
382,94.3
383,87.2
384,96.4
385,86.2
386,91.1
387,89.9
388,94.6
389,82.9
390,88.6
391,95.7
392,91.1
393,90.4
394,91.8
395,90.8
396,94.0
397,93.0
398,92.9
399,90.6
400,97.7
401,100.9
402,88.8
403,87.7
404,89.6
405,70.5
406,95.1
407,91.8
408,94.1
409,96.0
410,93.6
411,90.9
412,90.6
413,96.5
414,91.1
415,94.0
416,95.5
417,91.7
418,89.5
419,88.9
420,95.0
421,96.3
422,96.8
423,88.6
424,84.5
425,68.9
426,96.9
427,96.9
428,95.6
429,98.0
430,85.8
431,63.8
432,93.0
433,95.4
434,99.0
435,100.5
436,96.2
437,96.2
438,93.4
439,89.9
440,84.9
441,93.7
442,93.3
443,91.0
444,91.7
445,93.3
446,89.5
447,95.0
448,95.7
449,92.1
450,75.1
451,93.3
452,91.7
453,89.8
454,102.8
455,97.3
456,91.7
457,90.2
458,100.4
459,88.1
460,92.9
461,97.7
462,82.7
463,98.7
464,88.9
465,93.1
466,92.5
467,92.4
468,94.7
469,89.8
470,93.7
471,94.4
472,94.4
473,94.4
474,91.3
475,94.4
476,96.6
477,94.1
478,91.4
479,101.4
480,89.2
481,89.5
482,95.8
483,93.5
484,91.1
485,97.5
486,93.6
487,86.7
488,92.6
489,89.8
490,84.5
491,88.4
492,92.7
493,76.9
494,91.6
495,101.7
496,87.2
497,94.9
498,91.9
499,82.7
500,92.5
501,83.7
502,89.3
503,101.3
504,92.9
505,93.4
506,93.3
507,96.6
508,90.4
509,92.8
510,91.8
511,88.3
512,90.2
513,94.3
514,87.1
515,92.9
516,93.1
517,88.2
518,99.5
519,91.1
520,96.6
521,94.2
522,93.5
523,104.0
524,97.1
525,96.0
526,89.3
527,90.2
528,89.4
529,99.3
530,92.0
531,94.4
532,93.8
533,94.3
534,93.9
535,90.7
536,86.3
537,74.2
538,92.7
539,90.8
540,96.1
541,99.4
542,78.6
543,89.2
544,95.5
545,82.1
546,96.1
547,87.5
548,92.9
549,93.1
550,90.0
551,93.3
552,91.7
553,89.5
554,91.9
555,93.9
556,89.3
557,88.7
558,98.6
559,93.6
560,89.0
561,93.1
562,99.2
563,90.7
564,94.1
565,95.1
566,90.5
567,97.9
568,84.9
569,91.9
570,96.0
571,93.4
572,97.9
573,85.9
574,84.6
575,98.0
576,103.0
577,93.3
578,96.1
579,86.7
580,94.2
581,80.4
582,90.7
583,94.6
584,94.3
585,91.2
586,84.7
587,99.1
588,91.6
589,96.1
590,97.7
591,90.1
592,91.7
593,93.3
594,86.8
595,89.2
596,99.0
597,83.4
598,93.4
599,91.4
600,96.4
601,88.0
602,98.7
603,98.4
604,89.7
605,87.6
606,96.9
607,97.6
608,94.8
609,94.2
610,100.7
611,85.1
612,87.6
613,89.1
614,83.2
615,99.4
616,97.2
617,89.2
618,94.9
619,89.6
620,91.5
621,92.7
622,92.1
623,88.6
624,66.9
625,88.7
626,87.7
627,91.2
628,88.8
629,89.0
630,100.4
631,100.5
632,89.5
633,93.1
634,96.5
635,88.4
636,79.1
637,89.5
638,94.7
639,93.3
640,90.0
641,97.8
642,97.3
643,85.1
644,84.9
645,95.6
646,87.1
647,87.3
648,94.6
649,93.5
650,94.0
651,97.9
652,96.8
653,95.1
654,93.6
655,90.7
656,88.5
657,98.1
658,87.9
659,92.6
660,95.0
661,86.0
662,91.5
663,88.2
664,96.7
665,94.1
666,95.8
667,93.9
668,97.1
669,94.2
670,98.7
671,99.2
672,98.9
673,90.8
674,97.7
675,92.0
676,94.1
677,95.0
678,93.5
679,98.1
680,98.6
681,91.1
682,105.1
683,91.2
684,99.3
685,102.7
686,87.5
687,86.5
688,94.9
689,97.5
690,95.8
691,90.7
692,90.3
693,39.7
694,95.1
695,93.3
696,95.5
697,100.0
698,97.7
699,94.7
700,94.8
701,94.3
702,93.4
703,92.7
704,90.7
705,92.6
706,99.4
707,95.6
708,86.2
709,84.7
710,90.8
711,93.5
712,92.7
713,94.3
714,84.3
715,92.3
716,90.5
717,82.7
718,99.6
719,91.8
720,100.2
721,95.3
722,91.3
723,97.7
724,101.7
725,95.8
726,90.7
727,95.7
728,93.1
729,95.2
730,91.0
731,93.5
732,97.8
733,98.6
734,96.2
735,93.0
736,90.3
737,83.9
738,92.8
739,86.6
740,89.2
741,56.7
742,93.8
743,96.2
744,97.5
745,94.5
746,94.6
747,89.4
748,83.1
749,85.4
750,81.3
751,81.8
752,71.7
753,67.8
754,79.2
755,44.1
756,86.5
757,93.8
758,84.0
759,84.4
760,100.1
761,93.5
762,96.3
763,96.0
764,73.1
765,96.3
766,95.7
767,84.7
768,90.6
769,90.6
770,94.5
771,97.8
772,96.0
773,97.4
774,88.5
775,100.2
776,81.9
777,93.4
778,93.6
779,91.8
780,90.3
781,92.5
782,94.0
783,94.6
784,88.8
785,95.8
786,95.7
787,91.7
788,96.8
789,89.5
790,92.9
791,101.4
792,84.3
793,89.2
794,83.4
795,91.2
796,99.3
797,95.1
798,87.8
799,90.0
800,93.8
801,89.1
802,93.3
803,86.2
804,94.1
805,81.3
806,99.2
807,84.2
808,89.1
809,92.4
810,87.3
811,91.9
812,84.9
813,94.9
814,92.3
815,93.6
816,93.1
817,89.9
818,91.4
819,85.7
820,99.6
821,95.4
822,95.8
823,92.6
824,91.9
825,91.3
826,89.6
827,89.7
828,86.8
829,94.4
830,94.7
831,92.6
832,90.9
833,88.4
834,92.8
835,91.1
836,94.7
837,91.7
838,86.1
839,96.0
840,91.8
841,96.7
842,89.2
843,92.3
844,89.1
845,91.5
846,98.1
847,88.2
848,92.0
849,91.5
850,90.3
851,96.1
852,97.7
853,91.5
854,91.5
855,99.3
856,86.4
857,86.2
858,95.9
859,94.1
860,84.9
861,95.9
862,92.6
863,88.7
864,90.2
865,93.7
866,87.4
867,91.1
868,86.6
869,88.8
870,92.5
871,91.8
872,33.1
873,95.1
874,90.3
875,60.4
876,74.9
877,89.4
878,90.4
879,96.5
880,95.7
881,86.1
882,84.4
883,93.6
884,91.5
885,78.5
886,93.1
887,84.6
888,90.9
889,94.0
890,97.2
891,98.3
892,92.3
893,93.5
894,93.9
895,99.5
896,88.6
897,93.8
898,93.1
899,96.4
900,88.6
901,93.3
902,94.7
903,84.7
904,93.1
905,91.8
906,89.3
907,82.4
908,84.7
909,86.1
910,96.5
911,81.0
912,95.3
913,93.5
914,96.4
915,92.8
916,85.3
917,85.5
918,93.7
919,94.1
920,83.8
921,91.3
922,78.0
923,90.2
924,89.6
925,97.9
926,89.0
927,96.9
928,87.1
929,98.5
930,88.9
931,99.4
932,80.7
933,91.9
934,81.5
935,88.4
936,94.8
937,92.2
938,88.3
939,93.1
940,91.1
941,93.9
942,85.5
943,96.4
944,92.0
945,77.4
946,92.6
947,90.3
948,94.8
949,88.6
950,98.5
951,90.0
952,90.5
953,91.5
954,80.0
955,95.0
956,96.1
957,90.6
958,85.6
959,85.0
960,87.1
961,85.3
962,96.1
963,89.3
964,85.2
965,86.8
966,98.1
967,94.7
968,87.8
969,87.9
970,92.1
971,84.5
972,54.9
973,90.2
974,95.9
975,94.4
976,91.4
977,91.2
978,89.3
979,89.4
980,94.5
981,92.3
982,91.2
983,87.8
984,72.5
985,95.5
986,90.5
987,94.1
988,95.6
989,90.3
990,88.1
991,90.6
992,92.0
993,95.0
994,94.0
995,88.9
996,90.2
997,90.9
998,92.4
999,87.0
1000,91.6
1001,92.0
1002,92.0
1003,92.8
1004,93.4
1005,89.5
1006,88.5
1007,87.9
1008,99.6
1009,94.2
1010,89.1
1011,94.8
1012,80.6
1013,82.2
1014,92.0
1015,97.1
1016,90.0
1017,90.4
1018,95.1
1019,88.3
1020,94.5
1021,90.6
1022,97.9
1023,92.7
1024,92.0
1025,89.8
1026,89.2
1027,96.1
1028,91.3
1029,91.4
1030,91.7
1031,91.9
1032,95.7
1033,90.6
1034,95.0
1035,96.1
1036,93.4
1037,91.1
1038,88.6
1039,88.0
1040,95.2
1041,88.0
1042,96.9
1043,90.0
1044,88.7
1045,87.1
1046,75.5
1047,90.0
1048,94.2
1049,84.2
1050,89.8
1051,74.4
1052,99.1
1053,92.5
1054,93.0
1055,92.6
1056,94.6
1057,89.2
1058,89.5
1059,73.3
1060,87.5
1061,89.4
1062,66.5
1063,92.4
1064,93.2
1065,90.0
1066,81.4
1067,99.9
1068,93.8
1069,88.7
1070,89.7
1071,90.7
1072,98.6
1073,96.2
1074,98.3
1075,93.0
1076,87.1
1077,58.7
1078,97.7
1079,88.4
1080,93.4
1081,93.2
1082,96.2
1083,93.4
1084,87.9
1085,94.7
1086,93.0
1087,93.7
1088,88.6
1089,94.4
1090,86.1
1091,89.9
1092,92.0
1093,90.1
1094,94.1
1095,90.7
1096,78.0
1097,88.3
1098,87.3
1099,86.0
1100,91.6
1101,92.3
1102,89.3
1103,90.8
1104,94.9
1105,89.2
1106,90.5
1107,94.2
1108,83.0
1109,87.9
1110,92.4
1111,87.6
1112,95.8
1113,97.5
1114,101.5
1115,100.4
1116,85.0
1117,92.7
1118,94.0
1119,97.0
1120,97.9
1121,93.0
1122,95.2
1123,98.1
1124,92.6
1125,89.4
1126,90.3
1127,88.8
1128,85.3
1129,92.5
1130,86.1
1131,91.4
1132,86.3
1133,99.8
1134,94.1
1135,96.4
1136,92.2
1137,88.6
1138,89.9
1139,92.0
1140,92.7
1141,89.7
1142,97.1
1143,96.3
1144,91.7
1145,82.0
1146,92.9
1147,93.5
1148,91.1
1149,88.3
1150,90.8
1151,91.6
1152,85.2
1153,94.6
1154,89.8
1155,88.7
1156,94.2
1157,94.8
1158,94.0
1159,88.5
1160,98.7
1161,92.2
1162,85.5
1163,91.3
1164,91.0
1165,90.0
1166,90.0
1167,93.7
1168,94.1
1169,90.4
1170,69.2
1171,90.6
1172,92.5
1173,88.0
1174,94.5
1175,99.0
1176,93.2
1177,90.7
1178,90.3
1179,93.4
1180,87.0
1181,96.6
1182,93.4
1183,99.4
1184,91.3
1185,96.9
1186,85.8
1187,90.7
1188,91.8
1189,88.3
1190,84.3
1191,91.5
1192,94.0
1193,94.0
1194,94.1
1195,101.7
1196,88.3
1197,89.6
1198,94.7
1199,74.3
1200,92.5
1201,93.2
1202,85.3
1203,104.6
1204,97.0
1205,87.2
1206,90.4
1207,88.1
1208,68.3
1209,96.3
1210,96.0
1211,92.2
1212,75.3
1213,71.2
1214,87.2
1215,93.3
1216,98.6
1217,97.7
1218,91.4
1219,77.3
1220,98.7
1221,92.2
1222,88.3
1223,92.1
1224,95.0
1225,86.9
1226,89.0
1227,98.9
1228,97.9
1229,94.9
1230,93.6
1231,84.9
1232,83.1
1233,89.1
1234,89.3
1235,92.0
1236,95.0
1237,74.0
1238,77.9
1239,90.2
1240,91.2
1241,97.0
1242,88.8
1243,94.2
1244,95.5
1245,89.1
1246,94.9
1247,92.5
1248,93.2
1249,84.2
1250,95.3
1251,93.5
1252,85.3
1253,83.9
1254,94.0
1255,88.0
1256,95.3
1257,91.2
1258,86.2
1259,94.1
1260,92.6
1261,89.5
1262,103.6
1263,86.7
1264,93.3
1265,89.7
1266,96.5
1267,89.1
1268,91.1
1269,92.7
1270,89.6
1271,85.0
1272,92.4
1273,97.5
1274,90.8
1275,93.5
1276,92.5
1277,84.4
1278,93.1
1279,89.2
1280,95.3
1281,96.2
1282,86.0
1283,79.6
1284,92.6
1285,97.0
1286,94.0
1287,87.9
1288,84.9
1289,85.5
1290,83.1
1291,84.5
1292,88.2
1293,88.3
1294,93.0
1295,85.0
1296,76.4
1297,58.3
1298,87.1
1299,85.1
1300,85.6
1301,87.4
1302,83.1
1303,74.7
1304,81.6
1305,71.3
1306,94.3
1307,95.9
1308,90.9
1309,90.1
1310,89.6
1311,89.5
1312,93.3
1313,90.7
1314,92.3
1315,93.6
1316,83.7
1317,90.6
1318,93.1
1319,91.3
1320,73.7
1321,94.5
1322,81.7
1323,91.9
1324,92.4
1325,60.9
1326,102.9
1327,88.7
1328,80.6
1329,91.5
1330,86.3
1331,92.4
1332,89.1
1333,91.0
1334,96.8
1335,95.8
1336,92.3
1337,89.8
1338,73.9
1339,97.0
1340,92.7
1341,90.3
1342,90.6
1343,95.4
1344,91.5
1345,93.7
1346,84.3
1347,87.4
1348,88.6
1349,97.0
1350,92.6
1351,83.3
1352,103.2
1353,90.2
1354,87.6
1355,88.1
1356,90.3
1357,86.5
1358,87.4
1359,92.0
1360,89.1
1361,90.7
1362,94.1
1363,93.6
1364,73.6
1365,100.4
1366,89.2
1367,92.1
1368,94.1
1369,87.6
1370,91.5
1371,88.3
1372,91.1
1373,89.9
1374,90.5
1375,96.7
1376,88.9
1377,89.2
1378,92.1
1379,85.6
1380,89.5
1381,97.2
1382,97.1
1383,95.2
1384,91.2
1385,95.0
1386,90.7
1387,90.6
1388,92.3
1389,84.0
1390,87.3
1391,87.6
1392,98.4
1393,88.5
1394,80.3
1395,90.3
1396,90.0
1397,91.3
1398,90.7
1399,93.8
1400,95.8
1401,84.3
1402,93.4
1403,79.2
1404,80.9
1405,94.6
1406,83.4
1407,79.1
1408,98.6
1409,77.4
1410,89.4
1411,90.1
1412,97.0
1413,88.0
1414,83.7
1415,84.0
1416,77.5
1417,98.8
1418,94.4
1419,97.6
1420,90.3
1421,93.5
1422,92.8
1423,95.6
1424,86.9
1425,93.2
1426,86.8
1427,88.0
1428,82.3
1429,94.0
1430,100.0
1431,91.4
1432,91.0
1433,88.9
1434,98.3
1435,78.0
1436,100.1
1437,97.4
1438,87.7
1439,101.8
1440,92.6
1441,92.4
1442,94.9
1443,92.4
1444,92.6
1445,95.4
1446,90.0
1447,86.0
1448,89.1
1449,87.4
1450,92.7
1451,89.3
1452,95.7
1453,92.4
1454,94.7
1455,90.0
1456,96.3
1457,94.5
1458,103.2
1459,90.6
1460,108.7
1461,100.2
1462,98.1
1463,90.4
1464,90.4
1465,93.4
1466,90.5
1467,90.5
1468,94.3
1469,79.1
1470,89.8
1471,96.4
1472,84.5
1473,93.9
1474,58.6
1475,93.8
1476,86.8
1477,78.0
1478,90.0
1479,98.7
1480,95.8
1481,80.2
1482,91.7
1483,93.6
1484,92.2
1485,96.6
1486,91.2
1487,97.2
1488,90.3
1489,96.2
1490,93.3
1491,92.8
1492,84.9
1493,86.5
1494,88.4
1495,97.7
1496,93.0
1497,93.7
1498,98.1
1499,93.4
1500,78.6
1501,88.0
1502,89.1
1503,92.1
1504,96.7
1505,95.9
1506,95.2
1507,91.7
1508,87.0
1509,90.3
1510,92.6
1511,84.5
1512,93.6
1513,99.3
1514,86.1
1515,87.4
1516,88.3
1517,84.7
1518,84.0
1519,92.5
1520,89.3
1521,98.2
1522,91.8
1523,94.8
1524,91.1
1525,89.9
1526,94.2
1527,96.6
1528,94.5
1529,96.3
1530,85.2
1531,81.4
1532,94.7
1533,49.2
1534,90.5
1535,92.1
1536,85.8
1537,95.7
1538,101.3
1539,101.5
1540,87.6
1541,92.1
1542,92.5
1543,97.2
1544,90.3
1545,96.7
1546,90.4
1547,94.2
1548,91.3
1549,100.8
1550,97.4
1551,98.2
1552,92.9
1553,83.6
1554,88.6
1555,103.3
1556,84.9
1557,90.3
1558,88.7
1559,94.1
1560,91.9
1561,102.1
1562,100.0
1563,99.1
1564,91.5
1565,96.6
1566,73.2
1567,88.1
1568,92.9
1569,96.8
1570,98.8
1571,96.3
1572,88.0
1573,85.8
1574,92.9
1575,89.5
1576,95.7
1577,91.9
1578,78.4
1579,67.1
1580,94.7
1581,82.6
1582,71.8
1583,88.7
1584,97.0
1585,82.0
1586,71.7
1587,96.6
1588,93.5
1589,91.7
1590,86.8
1591,88.3
1592,89.2
1593,73.4
1594,82.5
1595,90.3
1596,77.7
1597,87.1
1598,89.4
1599,88.9
1600,94.0
1601,88.4
1602,91.8
1603,92.8
1604,86.5
1605,85.1
1606,84.1
1607,88.1
1608,96.1
1609,87.5
1610,97.7
1611,86.3
1612,86.7
1613,95.7
1614,93.9
1615,90.9
1616,97.2
1617,92.6
1618,93.9
1619,77.4
1620,91.6
1621,90.9
1622,90.9
1623,94.6
1624,91.2
1625,95.3
1626,95.1
1627,92.9
1628,95.4
1629,92.9
1630,90.2
1631,93.5
1632,96.9
1633,91.7
1634,95.6
1635,94.6
1636,89.8
1637,89.4
1638,85.6
1639,95.0
1640,88.2
1641,90.3
1642,96.3
1643,91.0
1644,83.5
1645,69.0
1646,89.5
1647,87.3
1648,96.0
1649,96.9
1650,94.2
1651,90.2
1652,89.0
1653,93.2
1654,92.2
1655,93.7
1656,85.8
1657,87.7
1658,83.6
1659,99.4
1660,89.5
1661,89.8
1662,91.4
1663,86.2
1664,90.3
1665,66.6
1666,93.6
1667,90.2
1668,96.8
1669,88.6
1670,92.7
1671,82.9
1672,90.2
1673,92.5
1674,89.1
1675,91.3
1676,95.0
1677,84.1
1678,85.1
1679,91.9
1680,90.0
1681,87.3
1682,86.3
1683,70.6
1684,92.5
1685,100.1
1686,97.3
1687,86.1
1688,94.3
1689,96.3
1690,89.7
1691,71.5
1692,93.7
1693,88.6
1694,86.5
1695,93.9
1696,95.5
1697,100.2
1698,90.9
1699,90.7
1700,97.1
1701,87.3
1702,95.8
1703,95.1
1704,91.2
1705,105.0
1706,85.9
1707,92.3
1708,75.6
1709,86.2
1710,89.3
1711,98.0
1712,98.7
1713,87.1
1714,99.0
1715,98.1
1716,92.3
1717,87.7
1718,89.6
1719,95.3
1720,88.2
1721,94.4
1722,90.6
1723,95.0
1724,87.4
1725,87.8
1726,96.1
1727,90.6
1728,90.2
1729,89.2
1730,92.9
1731,83.7
1732,83.8
1733,90.0
1734,96.3
1735,92.8
1736,75.2
1737,100.5
1738,90.9
1739,95.1
1740,93.3
1741,94.1
1742,84.8
1743,58.1
1744,96.1
1745,96.8
1746,94.3
1747,88.0
1748,87.6
1749,95.2
1750,89.6
1751,82.9
1752,93.4
1753,89.8
1754,92.0
1755,92.0
1756,92.3
1757,74.1
1758,90.3
1759,92.6
1760,97.3
1761,91.5
1762,72.0
1763,85.8
1764,91.1
1765,88.0
1766,96.6
1767,93.8
1768,70.7
1769,47.6
1770,95.7
1771,89.1
1772,93.2
1773,97.0
1774,98.2
1775,93.3
1776,93.0
1777,90.4
1778,90.2
1779,84.5
1780,94.2
1781,94.9
1782,77.2
1783,92.1
1784,95.6
1785,94.6
1786,96.5
1787,97.4
1788,92.4
1789,88.2
1790,96.9
1791,91.5
1792,90.0
1793,87.2
1794,90.1
1795,68.0
1796,87.2
1797,94.0
1798,93.7
1799,89.0
1800,95.3
1801,96.2
1802,78.8
1803,98.4
1804,89.9
1805,95.2
1806,89.6
1807,92.5
1808,96.5
1809,88.0
1810,94.3
1811,95.7
1812,92.0
1813,83.0
1814,94.2
1815,98.0
1816,91.5
1817,89.8
1818,83.4
1819,93.7
1820,98.4
1821,88.6
1822,73.5
1823,92.9
1824,98.5
1825,94.3
1826,95.8
1827,85.6
1828,88.0
1829,91.9
1830,94.9
1831,84.8
1832,83.5
1833,82.7
1834,101.5
1835,36.3
1836,90.1
1837,89.9
1838,94.1
1839,100.3
1840,85.7
1841,97.4
1842,87.4
1843,87.6
1844,87.2
1845,79.7
1846,93.3
1847,93.0
1848,86.6
1849,87.2
1850,94.4
1851,93.7
1852,98.9
1853,93.1
1854,92.0
1855,90.8
1856,85.2
1857,66.3
1858,90.4
1859,90.8
1860,84.6
1861,62.4
1862,85.2
1863,93.2
1864,93.2
1865,94.9
1866,87.4
1867,90.7
1868,91.4
1869,88.2
1870,93.9
1871,90.8
1872,86.3
1873,95.2
1874,94.6
1875,91.9
1876,97.6
1877,87.9
1878,99.1
1879,95.7
1880,91.9
1881,91.6
1882,96.8
1883,93.9
1884,86.9
1885,98.2
1886,83.6
1887,47.8
1888,82.2
1889,88.3
1890,96.4
1891,90.4
1892,85.7
1893,91.6
1894,59.6
1895,90.4
1896,89.6
1897,94.3
1898,92.9
1899,86.3
1900,92.6
1901,92.7
1902,96.2
1903,101.8
1904,95.4
1905,90.5
1906,97.3
1907,89.4
1908,98.5
1909,88.9
1910,89.0
1911,90.4
1912,86.9
1913,83.5
1914,85.9
1915,92.8
1916,93.7
1917,85.7
1918,86.4
1919,89.1
1920,82.1
1921,85.5
1922,91.6
1923,88.9
1924,98.1
1925,96.4
1926,79.5
1927,89.6
1928,85.7
1929,85.7
1930,87.6
1931,76.5
1932,96.0
1933,84.9
1934,100.1
1935,72.5
1936,88.4
1937,90.1
1938,85.4
1939,89.1
1940,90.1
1941,94.6
1942,98.5
1943,90.1
1944,93.9
1945,92.0
1946,85.1
1947,90.1
1948,89.4
1949,101.2
1950,95.0
1951,84.3
1952,78.1
1953,89.3
1954,98.4
1955,90.3
1956,68.0
1957,85.7
1958,65.5
1959,97.2
1960,98.2
1961,96.0
1962,92.3
1963,90.2
1964,94.0
1965,79.3
1966,90.5
1967,92.7
1968,95.4
1969,85.2
1970,85.4
1971,54.5
1972,91.0
1973,91.2
1974,89.8
1975,92.7
1976,91.1
1977,85.7
1978,92.6
1979,98.7
1980,89.6
1981,86.5
1982,77.8
1983,83.1
1984,89.1
1985,90.1
1986,76.3
1987,88.6
1988,82.1
1989,60.9
1990,77.5
1991,66.9
1992,87.1
1993,85.0
1994,82.5
1995,89.5
1996,80.8
1997,87.2
1998,98.1
1999,90.1
2000,97.4
2001,87.8
2002,90.1
2003,83.3
2004,94.2
2005,86.1
2006,97.4
2007,78.7
2008,89.4
2009,89.1
2010,92.2
2011,73.2
2012,87.0
2013,93.0
2014,97.2
2015,88.2
2016,100.1
2017,93.1
2018,83.7
2019,87.7
2020,88.9
2021,55.9
2022,84.7
2023,92.1
2024,79.9
2025,89.6
2026,89.0
2027,92.2
2028,87.6
2029,94.1
2030,93.1
2031,93.6
2032,84.8
2033,88.8
2034,84.8
2035,91.7
2036,88.1
2037,95.5
2038,94.2
2039,94.1
2040,87.3
2041,87.7
2042,87.1
2043,90.7
2044,84.2
2045,91.6
2046,83.9
2047,93.2
2048,91.0
2049,94.7
2050,98.7
2051,90.3
2052,88.8
2053,80.8
2054,84.0
2055,94.8
2056,93.8
2057,92.0
2058,88.8
2059,86.9
2060,88.5
2061,91.1
2062,92.1
2063,84.4
2064,92.1
2065,91.7
2066,76.4
2067,89.5
2068,93.9
2069,89.4
2070,96.7
2071,94.1
2072,91.2
2073,87.6
2074,86.7
2075,87.6
2076,95.4
2077,93.6
2078,96.4
2079,78.8
2080,84.4
2081,97.2
2082,87.0
2083,94.5
2084,82.6
2085,86.3
2086,88.8
2087,96.3
2088,89.1
2089,102.4
2090,85.6
2091,87.6
2092,35.1
2093,97.8
2094,92.8
2095,92.7
2096,78.6
2097,86.5
2098,92.2
2099,75.7
2100,94.0
2101,92.7
2102,96.6
2103,93.6
2104,88.9
2105,59.8
2106,93.6
2107,99.3
2108,94.6
2109,93.2
2110,97.1
2111,93.9
2112,88.3
2113,88.7
2114,95.4
2115,91.0
2116,27.2
2117,80.9
2118,91.9
2119,87.6
2120,95.8
2121,88.5
2122,91.4
2123,32.8
2124,81.3
2125,99.3
2126,85.4
2127,91.9
2128,88.5
2129,101.8
2130,93.1
2131,101.6
2132,88.6
2133,91.6
2134,88.6
2135,93.1
2136,94.7
2137,90.4
2138,75.6
2139,91.8
2140,92.9
2141,96.7
